Order ID,Customer ID,Customer Name,Region,State,City,Category,Product Name,Quantity,Unit Price,Discount %,Total Sales,Sales Date,Payment Method,Delivery Status,Customer Segment
O11070,C333,Joseph Williamson,North,Punjab,Patiala,Sports,Basketball,10,32334.91,10.33,289947.14,2026-02-10,Net Banking,Delivered,Consumer
O11071,C185,Phillip Chan,East,West Bengal,Durgapur,Sports,Basketball,39,6684.63,8.26,239166.7,2026-05-19,UPI,Delivered,Consumer
O11072,C418,Kimberly Hodges,North,Delhi,New Delhi,Sports,Cricket Bat,29,42490.66,4.2,1180475.52,2026-12-09,Debit Card,Delivered,Consumer
O11073,C470,Nathan Perez,North,Punjab,Amritsar,Electronics,Laptop,43,12486.58,2.06,525862.33,2026-10-13,Credit Card,Delivered,Consumer
O11074,C097,Ashley Tucker,West,Maharashtra,Pune,Electronics,Laptop,44,6745.46,8.91,270355.34,2026-10-27,UPI,Pending,Corporate
O11075,C103,Debbie Reeves,West,Gujarat,Ahmedabad,Clothing,Shirt,46,39922.38,4.22,1758932.16,2026-03-27,Cash,Delivered,Home Office
O11076,C262,Mark Munoz,North,Haryana,Gurgaon,Sports,Yoga Mat,31,18574.21,5.99,541310.06,2026-03-08,Net Banking,Delivered,Home Office
O11077,C270,Colleen Hale,West,Maharashtra,Nagpur,Sports,Football,20,2140.64,19.13,34622.71,2026-05-24,Debit Card,Delivered,Corporate
O11078,C055,Mrs. Julie Alvarado,North,Uttar Pradesh,Kanpur,Clothing,Jeans,41,25391.63,1.47,1025753.29,2026-12-29,Debit Card,Delivered,Consumer
O11079,C160,Marcia Howell,South,Kerala,Kochi,Furniture,Chair,49,5653.92,8.2,254324.63,2026-09-30,UPI,Cancelled,Consumer
O11080,C415,Sarah Smith MD,East,Bihar,Gaya,Electronics,Mouse,14,24116.71,12.58,295159.59,2026-04-24,Debit Card,Pending,Consumer
O11081,C447,Jose Elliott,North,Punjab,Patiala,Accessories,USB Cable,8,15252.71,7.96,112308.75,2026-07-09,Debit Card,Delivered,Home Office
O11082,C366,Molly Nash,East,Odisha,Bhubaneswar,Sports,Tennis Racket,23,38969.05,2.15,877017.95,2026-04-03,UPI,Pending,Home Office
O11083,C056,Sandy Maxwell,West,Gujarat,Ahmedabad,Clothing,Jeans,46,5533.64,3.29,246172.83,2026-09-04,Debit Card,Delivered,Consumer
O11084,C213,Sharon Branch,South,Tamil Nadu,Coimbatore,Electronics,Monitor,42,37415.62,13.62,1357423.73,2026-11-27,Credit Card,Cancelled,Corporate
O11085,C473,Monica Shea,North,Delhi,New Delhi,Appliances,Air Conditioner,25,43552.61,3.46,1051142.24,2026-11-24,Debit Card,Delivered,Home Office
O11086,C355,Jonathan Payne,South,Kerala,Kozhikode,Furniture,Sofa,18,21929.65,15.78,332444.72,2026-03-31,Cash,Delivered,Home Office
O11087,C367,Dean Lewis,East,Odisha,Rourkela,Electronics,Printer,49,47787.5,5.57,2211161.08,2026-05-30,Debit Card,Delivered,Home Office
O11088,C105,Carol Hernandez,West,Gujarat,Ahmedabad,Furniture,Cabinet,11,6371.7,15.49,59231.96,2026-01-29,UPI,Delivered,Home Office
O11089,C233,Joanna Townsend,West,Rajasthan,Jodhpur,Clothing,Shirt,33,10298.23,17.31,281015.01,2026-08-06,Cash,Delivered,Home Office
O11090,C041,Jessica Benton,West,Gujarat,Ahmedabad,Sports,Football,47,46302.16,17.43,1796889.6,2026-11-18,Net Banking,Delivered,Home Office
O11091,C182,Melissa Sanchez,North,Delhi,New Delhi,Sports,Football,29,11786.26,10.17,307040.32,2026-07-30,UPI,Pending,Home Office
O11092,C146,Paul Russell,East,Bihar,Gaya,Clothing,Shirt,29,31387.98,9.23,826235.21,2026-11-25,Net Banking,Delivered,Consumer
O11093,C432,Jessica Miller,West,Maharashtra,Pune,Electronics,Monitor,44,32984.66,1.7,1426652.51,2026-06-13,Debit Card,Delivered,Consumer
O11094,C229,Mary Gomez,East,Odisha,Rourkela,Electronics,Printer,11,33479.74,16.34,308100.66,2026-06-11,Credit Card,Delivered,Home Office
O11095,C278,William Rice,North,Punjab,Amritsar,Appliances,Mixer,19,12326.91,2.57,228192.06,2026-01-14,Credit Card,Delivered,Corporate
O11096,C185,Yolanda Nguyen,West,Goa,Margao,Electronics,Printer,39,10484.44,17.85,335905.73,2026-02-16,UPI,Delivered,Home Office
O11097,C286,Tyler Foster,West,Maharashtra,Pune,Furniture,Table,23,2258.63,12.04,45693.89,2026-08-29,Cash,Delivered,Consumer
O11098,C282,Neil Hensley,South,Andhra Pradesh,Visakhapatnam,Accessories,USB Cable,1,42242.16,19.22,34123.22,2026-12-17,Net Banking,Delivered,Corporate
O11099,C274,Stephen Wong,West,Gujarat,Surat,Accessories,Power Bank,1,38298.2,6.27,35896.9,2026-11-01,UPI,Pending,Home Office
O11100,C240,Danielle Ray,North,Punjab,Ludhiana,Electronics,Monitor,37,4268.92,14.75,134652.41,2026-03-17,Debit Card,Delivered,Home Office
O11101,C039,Laura Harding,East,Jharkhand,Dhanbad,Accessories,USB Cable,29,3930.31,6.32,106775.52,2026-11-29,Net Banking,Delivered,Consumer
O11102,C099,Elizabeth Garcia DDS,South,Tamil Nadu,Madurai,Sports,Yoga Mat,4,40702.03,2.0,159551.96,2026-09-11,Net Banking,Pending,Corporate
O11103,C411,Timothy Day,South,Karnataka,Mysore,Sports,Football,8,47895.13,19.19,309632.44,2026-01-08,Credit Card,Delivered,Home Office
O11104,C179,Ryan Smith,North,Uttar Pradesh,Kanpur,Sports,Tennis Racket,50,4195.09,2.57,204363.81,2026-01-05,Debit Card,Delivered,Home Office
O11105,C409,Frank Gonzalez,South,Andhra Pradesh,Vijayawada,Appliances,Mixer,7,7077.1,14.16,42524.88,2026-04-30,Cash,Delivered,Consumer
O11106,C475,Angela Stewart,West,Gujarat,Vadodara,Furniture,Bookshelf,40,7816.66,12.02,275083.9,2026-01-18,Debit Card,Pending,Consumer
O11107,C445,Jenny Yang,East,Bihar,Patna,Appliances,Microwave,27,10163.46,9.97,247054.4,2026-04-04,Debit Card,Delivered,Corporate
O11108,C390,Craig Lam,East,Jharkhand,Jamshedpur,Furniture,Table,42,5642.8,16.67,197490.1,2026-01-20,Cash,Delivered,Home Office
O11109,C368,Rebecca Tate,North,Punjab,Amritsar,Electronics,Mouse,28,19161.93,15.46,453585.88,2026-07-21,Credit Card,Delivered,Home Office
O11110,C043,Jeffrey Carroll,South,Kerala,Kozhikode,Electronics,Laptop,45,33735.21,7.56,1403317.27,2026-11-20,Credit Card,Cancelled,Corporate
O11111,C020,Ashley Dixon,North,Delhi,New Delhi,Appliances,Mixer,46,14702.18,0.38,673730.34,2026-07-24,Cash,Pending,Consumer
O11112,C239,James Stevenson,North,Uttar Pradesh,Kanpur,Electronics,Mouse,24,40193.52,19.97,772004.98,2026-10-15,Debit Card,Cancelled,Home Office
O11113,C087,Tyler Good,East,Odisha,Rourkela,Clothing,Jacket,46,44408.35,4.78,1945139.02,2026-01-24,Cash,Delivered,Consumer
O11114,C405,Robin David,South,Karnataka,Mangalore,Sports,Cricket Bat,44,18544.91,15.41,690234.13,2026-08-10,Credit Card,Delivered,Corporate
O11115,C386,Paul Galvan,East,Odisha,Bhubaneswar,Accessories,Smartwatch,35,49730.3,8.45,1593483.14,2026-09-24,Cash,Delivered,Corporate
O11116,C421,Samuel Robertson,West,Goa,Panaji,Sports,Football,2,40226.2,13.05,69953.36,2026-05-08,Credit Card,Delivered,Home Office
O11117,C127,Glenn Bishop,West,Gujarat,Surat,Electronics,Printer,42,31978.19,9.31,1218042.86,2026-08-02,Cash,Delivered,Consumer
O11118,C209,Julia Lowe,North,Punjab,Patiala,Appliances,Washing Machine,18,49420.8,11.89,783804.0,2026-01-13,Credit Card,Delivered,Consumer
O11119,C260,Alan Keller,North,Delhi,New Delhi,Furniture,Chair,12,37639.11,13.9,388887.28,2026-11-15,Cash,Delivered,Corporate
O11120,C187,Adam Thornton,North,Haryana,Gurgaon,Appliances,Refrigerator,27,5722.39,5.37,146207.64,2026-06-03,Net Banking,Delivered,Corporate
O11121,C468,Matthew White,South,Tamil Nadu,Madurai,Electronics,Mouse,12,16047.72,13.49,166594.59,2026-06-04,UPI,Delivered,Corporate
O11122,C469,Becky Phillips,South,Karnataka,Bangalore,Appliances,Microwave,34,32995.81,18.65,912631.11,2026-04-24,Net Banking,Delivered,Consumer
O11123,C344,Dylan Freeman,West,Maharashtra,Pune,Furniture,Bookshelf,2,41293.26,16.87,68654.17,2026-07-13,Credit Card,Delivered,Home Office
O11124,C225,Sarah Buck,North,Haryana,Panipat,Electronics,Keyboard,18,28845.06,9.21,471391.74,2026-11-08,Debit Card,Cancelled,Consumer
O11125,C077,Matthew Lowery,North,Delhi,New Delhi,Sports,Tennis Racket,46,7084.09,11.15,289533.84,2026-12-29,Cash,Cancelled,Home Office
O11126,C167,David Maldonado,North,Uttar Pradesh,Kanpur,Accessories,Smartwatch,28,28587.35,8.18,734969.33,2026-01-13,UPI,Delivered,Home Office
O11127,C433,Jacob Sanchez,West,Goa,Margao,Furniture,Bookshelf,45,24508.39,15.55,931380.09,2026-05-03,Credit Card,Delivered,Corporate
O11128,C224,Lauren Hubbard MD,West,Maharashtra,Mumbai,Accessories,Smartwatch,34,16690.41,14.7,484055.27,2026-06-13,Debit Card,Delivered,Corporate
O11129,C180,Jeffrey Nichols,West,Rajasthan,Udaipur,Electronics,Printer,49,12969.6,17.42,524804.49,2026-11-09,Net Banking,Delivered,Corporate
O11130,C341,Aaron Silva,South,Kerala,Kochi,Accessories,Charger,21,21427.11,19.45,362450.28,2026-03-30,Net Banking,Delivered,Corporate
O11131,C234,Michelle Moran,North,Delhi,New Delhi,Furniture,Bookshelf,49,38683.11,3.93,1820980.33,2026-10-17,Credit Card,Delivered,Consumer
O11132,C305,Isabel Long,North,Haryana,Panipat,Electronics,Keyboard,37,17755.21,18.76,533700.31,2026-06-03,UPI,Cancelled,Corporate
O11133,C283,Joel Eaton,South,Tamil Nadu,Madurai,Clothing,Dress,17,1902.79,8.89,29471.74,2026-11-12,Cash,Delivered,Corporate
O11134,C038,Ricardo Rivera,East,West Bengal,Durgapur,Accessories,USB Cable,43,35247.59,19.93,1213578.05,2026-08-29,Debit Card,Pending,Consumer
O11135,C419,Ricky Newman,East,Odisha,Bhubaneswar,Electronics,Monitor,6,32333.68,1.15,191771.06,2026-08-18,UPI,Delivered,Home Office
O11136,C222,William Tyler,South,Kerala,Kochi,Sports,Football,35,12293.48,15.34,364268.11,2026-09-21,Cash,Delivered,Consumer
O11137,C003,Jeremy Kidd Jr.,North,Haryana,Faridabad,Furniture,Table,39,22744.36,16.85,737565.48,2026-03-15,Cash,Delivered,Home Office
O11138,C105,Kelly Pierce,South,Kerala,Trivandrum,Sports,Cricket Bat,8,48423.12,13.58,334778.08,2026-01-21,Cash,Delivered,Consumer
O11139,C463,Derek Phillips,East,Bihar,Bhagalpur,Sports,Cricket Bat,13,8847.82,10.3,103174.43,2026-11-05,Cash,Delivered,Home Office
O11140,C087,Stephanie Flores,East,Odisha,Rourkela,Appliances,Mixer,6,15619.1,16.26,78476.61,2026-12-22,Debit Card,Delivered,Consumer
O11141,C223,Nathan Baker,South,Andhra Pradesh,Vijayawada,Electronics,Laptop,42,33392.1,17.57,1156054.54,2026-05-24,Cash,Delivered,Corporate
O11142,C484,David White,North,Haryana,Gurgaon,Furniture,Sofa,31,545.51,14.67,14429.99,2026-01-23,Debit Card,Pending,Consumer
O11143,C044,Denise Nash,East,Odisha,Cuttack,Clothing,Dress,8,4980.89,18.56,32451.49,2026-05-17,Cash,Delivered,Corporate
O11144,C210,Earl Hayes,North,Delhi,New Delhi,Appliances,Refrigerator,4,30198.26,16.72,100596.44,2026-05-08,Cash,Pending,Home Office
O11145,C252,Shawn Wilson,North,Delhi,New Delhi,Clothing,Shirt,34,18379.42,1.94,612777.21,2026-11-24,Debit Card,Delivered,Consumer
O11146,C342,Cynthia Hunt,East,Bihar,Patna,Accessories,Charger,34,34371.54,3.1,1132404.76,2026-01-12,Cash,Delivered,Corporate
O11147,C488,Marcus Dominguez,East,West Bengal,Kolkata,Accessories,Headset,10,1289.81,7.9,11879.15,2026-12-11,Credit Card,Pending,Corporate
O11148,C119,Nathan Jackson,West,Rajasthan,Jaipur,Furniture,Bookshelf,37,15766.7,5.41,551807.7,2026-02-27,Net Banking,Delivered,Home Office
O11149,C458,Noah Mann,North,Uttar Pradesh,Lucknow,Appliances,Refrigerator,24,34686.27,4.3,796674.25,2026-07-05,UPI,Delivered,Corporate
O11150,C121,Debbie Garcia,East,West Bengal,Durgapur,Accessories,Headset,39,34129.4,18.23,1088396.8,2026-05-19,Debit Card,Delivered,Corporate
O11151,C065,Rebecca Estrada,East,Jharkhand,Dhanbad,Appliances,Washing Machine,11,4880.52,0.21,53572.98,2026-09-30,Cash,Delivered,Consumer
O11152,C271,Matthew Sanford,West,Goa,Margao,Furniture,Chair,28,5084.9,14.3,122017.26,2026-11-14,Credit Card,Delivered,Consumer
O11153,C121,Elizabeth Owen,North,Punjab,Amritsar,Electronics,Printer,23,30269.75,4.73,663273.79,2026-11-18,Debit Card,Delivered,Corporate
O11154,C148,Jordan Griffin,East,Jharkhand,Ranchi,Electronics,Laptop,31,42182.89,5.51,1235617.0,2026-04-01,Credit Card,Delivered,Consumer
O11155,C193,Lisa Adkins,South,Karnataka,Mysore,Furniture,Table,8,42849.94,12.73,299161.14,2026-06-18,Debit Card,Cancelled,Consumer
O11156,C203,Mark Bailey,West,Goa,Margao,Furniture,Table,36,7000.67,4.77,240002.57,2026-05-26,Net Banking,Delivered,Corporate
O11157,C211,Christopher Whitaker,East,West Bengal,Siliguri,Clothing,Dress,32,23137.98,13.04,643865.2,2026-08-26,Net Banking,Delivered,Consumer
O11158,C216,Angela White,West,Rajasthan,Udaipur,Electronics,Mouse,36,42807.94,14.72,1314238.0,2026-01-02,Cash,Delivered,Corporate
O11159,C300,Sheri Little,East,West Bengal,Durgapur,Sports,Tennis Racket,22,13794.58,18.57,247124.38,2026-08-02,Debit Card,Delivered,Corporate
O11160,C033,Anthony Haynes,South,Kerala,Kochi,Sports,Basketball,33,28738.67,5.04,900577.95,2026-10-23,Credit Card,Delivered,Home Office
O11161,C273,Samuel Bailey,South,Kerala,Kochi,Accessories,Smartwatch,19,2269.6,16.76,35895.09,2026-03-28,Net Banking,Delivered,Consumer
O11162,C110,Jennifer Middleton,North,Uttar Pradesh,Noida,Appliances,Refrigerator,49,39628.8,12.3,1702968.42,2026-08-27,Net Banking,Pending,Consumer
O11163,C060,Ann Moran,South,Andhra Pradesh,Vijayawada,Clothing,Dress,35,4172.43,18.72,118697.29,2026-12-29,Net Banking,Pending,Consumer
O11164,C157,Kayla Bell,South,Andhra Pradesh,Vijayawada,Clothing,Shirt,14,42085.69,6.81,549075.16,2026-04-22,Debit Card,Pending,Corporate
O11165,C348,Tracy Vega MD,West,Rajasthan,Jodhpur,Appliances,Washing Machine,28,33453.44,5.94,881056.56,2026-03-25,UPI,Delivered,Corporate
O11166,C389,Jeffrey Ortiz,South,Karnataka,Mangalore,Sports,Yoga Mat,44,39150.72,3.29,1665957.1,2026-05-20,Net Banking,Delivered,Consumer
O11167,C144,Samantha Gilbert,East,Bihar,Bhagalpur,Accessories,Charger,50,48802.09,5.81,2298334.43,2026-10-24,Cash,Delivered,Corporate
O11168,C368,Kevin Williams,East,Odisha,Bhubaneswar,Accessories,USB Cable,29,1454.08,17.54,34772.0,2026-05-21,UPI,Delivered,Consumer
O11169,C472,Crystal Thomas,South,Kerala,Trivandrum,Furniture,Cabinet,5,5605.7,5.65,26444.89,2026-12-13,Net Banking,Cancelled,Corporate
O11170,C030,Christina Delacruz,East,West Bengal,Durgapur,Electronics,Printer,4,10452.57,17.2,34618.91,2026-05-19,UPI,Pending,Home Office
O11171,C475,Christopher Kemp,East,Bihar,Bhagalpur,Sports,Football,32,30366.53,8.95,884759.22,2026-09-09,Net Banking,Delivered,Corporate
O11172,C437,Angela Green,North,Uttar Pradesh,Noida,Furniture,Bookshelf,29,7653.71,3.17,214921.53,2026-09-21,UPI,Delivered,Corporate
O11173,C065,Eric Stone,South,Tamil Nadu,Madurai,Electronics,Laptop,15,39332.87,18.41,481375.33,2026-12-15,Credit Card,Delivered,Corporate
O11174,C378,Tina Joseph,West,Gujarat,Vadodara,Furniture,Sofa,24,4534.33,17.37,89921.21,2026-01-13,Credit Card,Delivered,Consumer
O11175,C339,Wyatt Sanchez,West,Goa,Panaji,Furniture,Sofa,45,46609.64,15.87,1764571.06,2026-07-28,Net Banking,Cancelled,Corporate
O11176,C243,Bradley Olson,East,Odisha,Cuttack,Appliances,Mixer,16,10159.14,1.64,159880.48,2026-04-02,Credit Card,Pending,Corporate
O11177,C228,Clinton Black,South,Tamil Nadu,Chennai,Clothing,T-Shirt,13,11982.88,14.24,133594.73,2026-10-03,Net Banking,Delivered,Corporate
O11178,C148,Tammy Christensen,West,Maharashtra,Pune,Sports,Tennis Racket,42,12987.99,4.7,519857.29,2026-05-18,Cash,Delivered,Home Office
O11179,C003,Brandon Lewis,North,Delhi,New Delhi,Clothing,T-Shirt,44,40370.73,18.99,1438990.45,2026-06-02,Net Banking,Delivered,Corporate
O11180,C400,Jessica Collins,East,Odisha,Rourkela,Clothing,Jacket,6,5206.08,19.58,25120.38,2026-11-22,Credit Card,Delivered,Home Office
O11181,C395,Joseph Meyer,North,Haryana,Panipat,Accessories,USB Cable,49,23615.15,5.79,1090143.81,2026-08-18,UPI,Delivered,Corporate
O11182,C135,Laura Hughes,North,Uttar Pradesh,Kanpur,Accessories,Power Bank,13,33670.61,14.63,373679.8,2026-04-04,Cash,Delivered,Consumer
O11183,C483,Bruce Jimenez,North,Haryana,Panipat,Clothing,T-Shirt,45,30208.77,13.11,1181178.01,2026-02-25,Net Banking,Delivered,Corporate
O11184,C181,Ryan Evans,West,Rajasthan,Udaipur,Electronics,Monitor,25,39324.69,8.99,894735.01,2026-10-12,Credit Card,Delivered,Home Office
O11185,C287,Tricia Martin,East,West Bengal,Kolkata,Furniture,Table,10,1370.17,12.16,12035.57,2026-05-01,Debit Card,Delivered,Corporate
O11186,C035,Paige Colon,East,Jharkhand,Dhanbad,Electronics,Mouse,21,2236.64,18.67,38200.25,2026-05-22,Net Banking,Delivered,Consumer
O11187,C411,Donna Nielsen,North,Delhi,New Delhi,Electronics,Laptop,6,49917.13,3.5,289020.18,2026-06-30,Cash,Delivered,Corporate
O11188,C431,Felicia Morris,West,Goa,Margao,Furniture,Bookshelf,16,10315.69,12.77,143974.02,2026-12-05,Credit Card,Delivered,Corporate
O11189,C215,Austin Hill,South,Kerala,Kozhikode,Accessories,Headset,25,33811.86,13.15,734140.01,2026-04-29,UPI,Delivered,Home Office
O11190,C077,Jacob Watkins,North,Punjab,Patiala,Clothing,Jacket,16,13611.49,0.87,215889.12,2026-08-05,Cash,Delivered,Home Office
O11191,C037,Angela Davies,West,Maharashtra,Mumbai,Accessories,Charger,15,43728.46,14.51,560751.91,2026-11-15,UPI,Delivered,Corporate
O11192,C092,Katie Mitchell,South,Andhra Pradesh,Vijayawada,Appliances,Microwave,22,20414.7,15.6,379060.15,2026-12-13,Net Banking,Delivered,Home Office
O11193,C367,Christopher Howard,West,Goa,Margao,Electronics,Keyboard,3,9259.69,4.89,26420.67,2026-05-14,Net Banking,Pending,Corporate
O11194,C025,Eric Griffin,South,Karnataka,Mangalore,Electronics,Mouse,44,5251.12,13.09,200804.93,2026-12-16,Net Banking,Delivered,Home Office
O11195,C056,Christopher Brown,East,Odisha,Bhubaneswar,Furniture,Cabinet,30,29914.87,3.01,870432.97,2026-04-13,Credit Card,Delivered,Consumer
O11196,C017,Daniel Moore,North,Uttar Pradesh,Lucknow,Clothing,Dress,40,45166.57,7.87,1664478.44,2026-01-16,Cash,Delivered,Home Office
O11197,C113,David Oneill,East,West Bengal,Siliguri,Sports,Yoga Mat,49,46612.71,0.7,2268034.63,2026-06-17,Cash,Delivered,Corporate
O11198,C304,Mary Brown,South,Andhra Pradesh,Visakhapatnam,Appliances,Mixer,39,36288.83,13.34,1226468.1,2026-04-02,Credit Card,Delivered,Home Office
O11199,C187,Natasha Smith,South,Andhra Pradesh,Visakhapatnam,Furniture,Table,32,1177.87,17.45,31114.61,2026-03-24,Debit Card,Delivered,Home Office
O11200,C033,Charles Townsend,North,Punjab,Amritsar,Appliances,Air Conditioner,47,35700.53,19.8,1345695.78,2026-12-08,Credit Card,Cancelled,Corporate
O11201,C213,Brandon Gonzales,South,Tamil Nadu,Madurai,Electronics,Mouse,28,38636.62,4.17,1036713.24,2026-05-05,Debit Card,Delivered,Corporate
O11202,C210,Michael Miller,North,Haryana,Gurgaon,Furniture,Bookshelf,8,26558.38,0.21,212020.86,2026-10-26,Debit Card,Cancelled,Corporate
O11203,C316,Leslie Ramirez,East,West Bengal,Kolkata,Appliances,Mixer,30,7811.83,3.89,225238.49,2026-02-12,Debit Card,Delivered,Corporate
O11204,C229,Darren Oneill,East,Odisha,Bhubaneswar,Appliances,Mixer,30,11169.64,13.15,291024.97,2026-06-25,Credit Card,Delivered,Consumer
O11205,C125,Dr. Anna Hall,North,Punjab,Ludhiana,Clothing,Shirt,30,16671.81,3.71,481598.58,2026-07-12,Debit Card,Delivered,Home Office
O11206,C038,Christina Manning,West,Gujarat,Vadodara,Appliances,Refrigerator,25,37338.15,17.35,771499.52,2026-03-23,Net Banking,Delivered,Consumer
O11207,C274,Mr. Eric Cortez,East,West Bengal,Siliguri,Clothing,T-Shirt,19,20626.92,8.48,358677.39,2026-07-04,Net Banking,Delivered,Home Office
O11208,C046,Katelyn Brennan,East,West Bengal,Siliguri,Accessories,USB Cable,15,1171.17,10.14,15786.2,2026-01-23,Net Banking,Delivered,Consumer
O11209,C417,Alyssa Simpson,West,Goa,Margao,Furniture,Table,45,32250.23,2.5,1414978.84,2026-01-03,Net Banking,Delivered,Corporate
O11210,C400,Molly Cohen,West,Maharashtra,Nagpur,Accessories,Charger,16,48434.1,1.47,763553.9,2026-09-07,Net Banking,Delivered,Consumer
O11211,C500,Michael Flores,East,West Bengal,Durgapur,Clothing,Jeans,16,29269.33,10.54,418949.48,2026-10-07,Debit Card,Delivered,Home Office
O11212,C363,Christopher Tran,North,Punjab,Amritsar,Furniture,Cabinet,28,14551.19,7.37,377405.48,2026-02-16,UPI,Delivered,Corporate
O11213,C089,Mrs. Kaitlyn Morgan,South,Karnataka,Mysore,Furniture,Table,47,40327.03,10.91,1688585.5,2026-11-07,Debit Card,Delivered,Consumer
O11214,C093,Joshua Melton,West,Gujarat,Ahmedabad,Accessories,Power Bank,24,6386.8,12.11,134720.6,2026-01-26,Cash,Delivered,Corporate
O11215,C240,Donna Watts,North,Punjab,Amritsar,Sports,Football,50,3279.11,7.91,150986.62,2026-06-18,UPI,Delivered,Home Office
O11216,C138,Pamela Quinn,West,Goa,Panaji,Sports,Basketball,18,9719.54,17.66,144055.25,2026-03-22,Debit Card,Delivered,Corporate
O11217,C116,Travis Anderson,East,Odisha,Cuttack,Appliances,Washing Machine,10,41777.44,18.78,339316.37,2026-09-10,Credit Card,Delivered,Corporate
O11218,C029,Vincent Estes,West,Rajasthan,Udaipur,Clothing,Jacket,15,2737.09,17.72,33781.16,2026-11-03,Cash,Delivered,Home Office
O11219,C205,Michael Stanley,South,Andhra Pradesh,Visakhapatnam,Clothing,Jeans,28,49214.3,9.42,1248192.76,2026-04-16,Cash,Delivered,Home Office
O11220,C351,David George,North,Delhi,New Delhi,Appliances,Mixer,36,2438.7,17.07,72806.9,2026-11-05,UPI,Delivered,Consumer
O11221,C250,Kaitlyn Holder,South,Kerala,Trivandrum,Clothing,Jeans,28,42379.68,11.76,1047083.23,2026-03-16,Credit Card,Delivered,Consumer
O11222,C263,Sarah Fox,North,Uttar Pradesh,Noida,Furniture,Chair,35,40894.61,8.06,1315947.66,2026-10-24,Cash,Delivered,Consumer
O11223,C130,Keith Weber,West,Goa,Margao,Electronics,Laptop,24,10517.37,15.12,214251.45,2026-07-31,Credit Card,Delivered,Consumer
O11224,C186,Michelle Lopez,West,Maharashtra,Pune,Clothing,Jeans,39,49929.76,12.55,1702879.43,2026-04-03,Debit Card,Delivered,Consumer
O11225,C026,Chad Garcia,South,Tamil Nadu,Coimbatore,Electronics,Keyboard,48,43414.55,12.18,1830079.57,2026-05-20,UPI,Delivered,Corporate
O11226,C495,Heather Jackson,North,Punjab,Patiala,Accessories,USB Cable,20,8081.28,5.04,153479.67,2026-11-08,Credit Card,Pending,Corporate
O11227,C452,William Weaver,East,Jharkhand,Jamshedpur,Clothing,Shirt,5,13841.17,2.66,67364.97,2026-04-04,Net Banking,Delivered,Consumer
